Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,6,0.5,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.996182,0.3818,999.87,32.83,-3.82,741
HiLoStrategy,6,0.50,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.996729,0.3271,999.89,32.99,-3.27,774
MentorStrategy,6,0.50,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.996059,0.3941,999.87,32.92,-3.94,808
WongHalvesStrategy,6,0.50,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.995046,0.4954,999.84,32.99,-4.95,841
RPCStrategy,6,0.50,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.996733,0.3267,999.89,32.96,-3.27,869
ZenCountStrategy,6,0.50,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.996911,0.3089,999.90,32.97,-3.09,875
RAPCStrategy,6,0.50,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.996619,0.3381,999.89,32.95,-3.38,881
R14Strategy,6,0.50,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.995841,0.4159,999.86,33.29,-4.16,885
OmegaIIStrategy,6,0.50,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.996190,0.3810,999.87,32.83,-3.81,906
