TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar
-50.5,1,1.000000,1.000000,1.000000,0.000000
-48.5,1,2.000000,-2.000000,-1.000000,0.000000
-47.5,1,1.000000,-1.000000,-1.000000,0.000000
-47.0,3,4.000000,0.000000,0.000000,0.353553
-46.5,12,15.000000,-2.000000,-0.133333,0.247057
-46.0,3,3.000000,3.500000,1.166667,0.136083
-45.5,6,7.000000,-7.000000,-1.000000,0.000000
-45.0,10,10.000000,-4.000000,-0.400000,0.289828
-44.5,17,18.000000,-1.500000,-0.083333,0.242956
-44.0,13,16.000000,1.000000,0.062500,0.241557
-43.5,30,36.000000,-5.000000,-0.138889,0.152918
-43.0,24,28.000000,-6.000000,-0.214286,0.184592
-42.5,40,45.000000,-10.500000,-0.233333,0.140194
-42.0,58,69.000000,8.500000,0.123188,0.116126
-41.5,122,144.000000,-34.000000,-0.236111,0.078251
-41.0,82,89.000000,-12.000000,-0.134831,0.101673
-40.5,103,119.000000,-24.500000,-0.205882,0.085370
-40.0,214,248.000000,-62.000000,-0.250000,0.058918
-39.5,150,181.000000,-16.000000,-0.088398,0.072371
-39.0,235,265.000000,9.000000,0.033962,0.059390
-38.5,445,518.000000,-61.500000,-0.118726,0.042138
-38.0,626,714.000000,-22.000000,-0.030812,0.036437
-37.5,270,310.000000,-58.000000,-0.187097,0.053992
-37.0,821,951.000000,-38.500000,-0.040484,0.031558
-36.5,1268,1463.000000,-104.000000,-0.071087,0.025278
-36.0,936,1090.000000,-103.500000,-0.094954,0.028953
-35.5,1350,1574.000000,-101.500000,-0.064485,0.024294
-35.0,2140,2477.000000,-154.500000,-0.062374,0.019536
-34.5,1672,1943.000000,-94.500000,-0.048636,0.022060
-34.0,3119,3607.000000,-139.500000,-0.038675,0.016147
-33.5,4651,5382.000000,-285.000000,-0.052954,0.013273
-33.0,5113,5913.000000,-375.000000,-0.063420,0.012611
-32.5,4577,5245.000000,-341.500000,-0.065110,0.013449
-32.0,6487,7435.000000,-551.500000,-0.074176,0.011231
-31.5,9884,11295.000000,-761.500000,-0.067419,0.009151
-31.0,9521,10932.000000,-605.500000,-0.055388,0.009304
-30.5,11764,13504.000000,-777.000000,-0.057539,0.008381
-30.0,18907,21702.000000,-1265.500000,-0.058313,0.006585
-29.5,15871,18204.000000,-778.000000,-0.042738,0.007225
-29.0,24896,28512.000000,-1490.000000,-0.052259,0.005754
-28.5,31152,35732.000000,-1730.000000,-0.048416,0.005143
-28.0,34221,39201.000000,-2240.000000,-0.057141,0.004911
-27.5,45886,52372.000000,-2540.500000,-0.048509,0.004249
-27.0,39903,45626.000000,-1968.500000,-0.043144,0.004555
-26.5,85334,97564.000000,-4762.000000,-0.048809,0.003121
-26.0,45519,51961.000000,-2330.500000,-0.044851,0.004275
-25.5,121167,138382.000000,-6165.000000,-0.044551,0.002618
-25.0,82210,93671.000000,-4394.000000,-0.046909,0.003180
-24.5,140264,159918.000000,-6403.000000,-0.040039,0.002437
-24.0,143735,163607.000000,-7756.000000,-0.047406,0.002411
-23.5,186135,211911.000000,-7604.500000,-0.035885,0.002118
-23.0,229661,261245.000000,-10056.500000,-0.038495,0.001907
-22.5,204990,232751.000000,-9026.500000,-0.038782,0.002021
-22.0,328069,372428.000000,-14518.000000,-0.038982,0.001599
-21.5,309554,351264.000000,-13463.000000,-0.038327,0.001646
-21.0,409729,464791.000000,-16794.000000,-0.036132,0.001432
-20.5,489732,554905.000000,-19560.000000,-0.035249,0.001310
-20.0,475233,538312.000000,-18865.000000,-0.035045,0.001331
-19.5,619879,701712.000000,-24901.000000,-0.035486,0.001165
-19.0,690488,781011.000000,-25561.000000,-0.032728,0.001105
-18.5,913581,1032781.000000,-32795.000000,-0.031754,0.000962
-18.0,1076653,1216284.000000,-37991.000000,-0.031235,0.000886
-17.5,1008875,1139487.000000,-34222.500000,-0.030033,0.000915
-17.0,1188790,1340988.000000,-39653.000000,-0.029570,0.000844
-16.5,1558341,1756911.000000,-52839.000000,-0.030075,0.000738
-16.0,1461904,1647221.000000,-48275.500000,-0.029307,0.000762
-15.5,2154043,2426149.000000,-65140.500000,-0.026849,0.000628
-15.0,2219573,2496979.000000,-66668.000000,-0.026699,0.000619
-14.5,2012618,2263579.000000,-60864.000000,-0.026888,0.000650
-14.0,2889797,3247601.000000,-76730.000000,-0.023627,0.000543
-13.5,3253739,3654535.000000,-85545.000000,-0.023408,0.000512
-13.0,3315829,3721251.000000,-85293.500000,-0.022921,0.000508
-12.5,3829041,4295371.000000,-100016.500000,-0.023285,0.000472
-12.0,4781421,5359656.000000,-117728.000000,-0.021966,0.000423
-11.5,4545732,5090364.000000,-106198.500000,-0.020863,0.000434
-11.0,5733715,6420780.000000,-123938.500000,-0.019303,0.000387
-10.5,6989308,7821989.000000,-147100.000000,-0.018806,0.000350
-10.0,6934897,7755022.000000,-141308.500000,-0.018222,0.000352
-9.5,6804351,7602513.000000,-128649.000000,-0.016922,0.000355
-9.0,8880851,9918398.000000,-171068.500000,-0.017248,0.000311
-8.5,8423911,9402916.000000,-148710.500000,-0.015815,0.000320
-8.0,10146049,11317057.000000,-164617.000000,-0.014546,0.000292
-7.5,11709453,13052778.000000,-186700.500000,-0.014304,0.000272
-7.0,14003244,15601740.000000,-206830.000000,-0.013257,0.000248
-6.5,13169209,14664182.000000,-180386.500000,-0.012301,0.000256
-6.0,15471381,17219112.000000,-214232.000000,-0.012442,0.000237
-5.5,18317797,20369578.000000,-228771.000000,-0.011231,0.000218
-5.0,17374758,19308618.000000,-196906.000000,-0.010198,0.000224
-4.5,20297541,22549298.000000,-220482.000000,-0.009778,0.000207
-4.0,23843631,26466259.000000,-234224.500000,-0.008850,0.000191
-3.5,27320758,30320481.000000,-261930.000000,-0.008639,0.000178
-3.0,22281530,24715064.000000,-186224.500000,-0.007535,0.000198
-2.5,23605774,26180124.000000,-175636.000000,-0.006709,0.000192
-2.0,29344283,32545609.000000,-209099.500000,-0.006425,0.000172
-1.5,25423289,28197489.000000,-149419.000000,-0.005299,0.000185
-1.0,23533687,26084607.000000,-124878.000000,-0.004787,0.000193
-0.5,33590639,37227476.000000,-146287.000000,-0.003930,0.000161
0.0,186280234,206332342.000000,-667997.500000,-0.003237,0.000068
0.5,31533549,34898296.000000,-82359.500000,-0.002360,0.000167
1.0,21392550,23660503.000000,-40945.000000,-0.001731,0.000202
1.5,24200108,26752562.000000,-27758.500000,-0.001038,0.000190
2.0,26437794,29209655.000000,-9725.500000,-0.000333,0.000182
2.5,21719712,23979874.000000,10205.000000,0.000426,0.000201
3.0,21549383,23780636.000000,28779.000000,0.001210,0.000202
3.5,20306979,22394222.000000,45479.500000,0.002031,0.000208
4.0,20673120,22782239.000000,61655.000000,0.002706,0.000207
4.5,14815847,16319191.000000,60562.000000,0.003711,0.000244
5.0,15662133,17242219.000000,74117.500000,0.004299,0.000237
5.5,16261509,17897826.000000,102454.500000,0.005724,0.000233
6.0,13064202,14369352.500000,84682.000000,0.005893,0.000260
6.5,11481706,12620186.500000,84803.000000,0.006720,0.000278
