TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-73.5,1,1.0,0.0,0.0,0.0,0.0
-73.0,2,2.0,-2.0,-1.0,0.0,0.0
-72.5,2,3.0,3.0,1.0,0.0,0.0
-72.0,2,2.0,0.0,0.0,0.707107,0.0
-71.5,2,3.0,-3.0,-1.0,0.0,0.0
-71.0,2,3.0,-1.0,-0.333333,0.544331,0.0
-70.5,3,5.0,-3.0,-0.6,0.357771,0.0
-69.5,8,8.0,-3.0,-0.375,0.30298,1e-06
-69.0,2,2.0,0.0,0.0,0.707107,0.0
-68.5,10,12.0,-2.0,-0.166667,0.284638,1e-06
-68.0,5,5.0,0.0,0.0,0.4,0.0
-67.5,10,11.0,1.0,0.090909,0.300263,1e-06
-67.0,4,4.0,-3.0,-0.75,0.216506,0.0
-66.5,23,28.0,-12.0,-0.428571,0.155089,1e-06
-66.0,15,16.0,-5.0,-0.3125,0.211371,1e-06
-65.5,30,35.0,1.0,0.028571,0.164059,2e-06
-65.0,35,43.0,-11.5,-0.267442,0.143687,2e-06
-64.5,30,36.0,-18.0,-0.5,0.144338,2e-06
-64.0,36,45.0,2.0,0.044444,0.143864,2e-06
-63.5,41,51.0,-14.0,-0.27451,0.124254,3e-06
-63.0,59,75.0,1.0,0.013333,0.110744,4e-06
-62.5,52,66.0,-9.0,-0.136364,0.113153,3e-06
-62.0,84,104.0,-28.5,-0.274038,0.093195,5e-06
-61.5,92,110.0,-28.5,-0.259091,0.088545,6e-06
-61.0,89,102.0,-5.5,-0.053922,0.095533,6e-06
-60.5,137,155.0,-52.0,-0.335484,0.072003,9e-06
-60.0,108,126.0,-17.0,-0.134921,0.085739,7e-06
-59.5,198,245.0,-13.5,-0.055102,0.061429,1.3e-05
-59.0,148,186.0,-24.5,-0.13172,0.071835,1e-05
-58.5,289,359.0,-39.0,-0.108635,0.05016,1.9e-05
-58.0,364,440.0,-63.5,-0.144318,0.045431,2.4e-05
-57.5,270,326.0,-83.5,-0.256135,0.051316,1.8e-05
-57.0,480,578.0,-69.5,-0.120242,0.039315,3.1e-05
-56.5,392,472.0,-85.0,-0.180085,0.043661,2.6e-05
-56.0,758,901.0,-136.5,-0.151498,0.031628,4.9e-05
-55.5,368,452.0,-35.0,-0.077434,0.045302,2.4e-05
-55.0,1143,1377.0,-162.0,-0.117647,0.02592,7.4e-05
-54.5,390,457.0,-32.5,-0.071116,0.044921,2.5e-05
-54.0,1924,2261.0,-202.5,-0.089562,0.020377,0.000125
-53.5,179,208.0,-57.5,-0.276442,0.064386,1.2e-05
-53.0,2779,3284.0,-428.0,-0.130329,0.016729,0.000181
-52.5,1,2.0,2.0,1.0,0.0,0.0
-52.0,3580,4209.0,-455.0,-0.108102,0.014841,0.000233
-51.5,3,3.0,1.0,0.333333,0.544331,0.0
-51.0,4763,5648.0,-604.0,-0.106941,0.01281,0.00031
-50.5,618,726.0,-58.5,-0.080579,0.036051,4e-05
-50.0,5589,6591.0,-768.0,-0.116523,0.011824,0.000364
-49.5,2572,3026.0,-434.0,-0.143424,0.017436,0.000167
-49.0,5960,7037.0,-743.0,-0.105585,0.011485,0.000388
-48.5,4269,5052.0,-453.5,-0.089766,0.013601,0.000278
-48.0,6758,7915.0,-765.5,-0.096715,0.01085,0.00044
-47.5,7242,8517.0,-871.0,-0.102266,0.010419,0.000471
-47.0,7704,9083.0,-896.5,-0.098701,0.010094,0.000502
-46.5,8571,10014.0,-817.5,-0.081636,0.009681,0.000558
-46.0,11003,13027.0,-1177.0,-0.090351,0.008467,0.000716
-45.5,15185,17868.0,-1612.5,-0.090245,0.007222,0.000989
-45.0,11150,13106.0,-1286.5,-0.098161,0.008432,0.000726
-44.5,18325,21494.0,-1720.0,-0.080022,0.00661,0.001193
-44.0,16912,19764.0,-1785.0,-0.090316,0.006864,0.001101
-43.5,21720,25508.0,-1856.0,-0.072761,0.006064,0.001414
-43.0,21176,24697.0,-1796.0,-0.072721,0.006166,0.001379
-42.5,29415,34408.0,-3089.5,-0.08979,0.005204,0.001915
