TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-27.5,2,2.0,-2.0,-1.0,0.0,0.0
-27.0,3,3.0,-1.0,-0.333333,0.544331,0.0
-26.5,4,5.0,3.0,0.6,0.357771,0.0
-26.0,6,7.0,-1.0,-0.142857,0.374088,1e-06
-25.5,23,26.0,2.5,0.096154,0.199888,2e-06
-25.0,34,38.0,-14.5,-0.381579,0.150523,3e-06
-24.5,40,41.0,-9.0,-0.219512,0.144345,4e-06
-24.0,87,100.0,-5.0,-0.05,0.093941,8e-06
-23.5,147,167.0,12.0,0.071856,0.07542,1.4e-05
-23.0,222,250.0,-32.0,-0.128,0.060584,2.1e-05
-22.5,284,322.0,23.5,0.072981,0.054329,2.7e-05
-22.0,469,526.0,-9.5,-0.018061,0.042514,4.4e-05
-21.5,776,883.0,20.5,0.023216,0.032642,7.3e-05
-21.0,1190,1355.0,-72.5,-0.053506,0.026237,0.000112
-20.5,1767,2016.0,68.0,0.03373,0.02177,0.000167
-20.0,2702,3024.0,-70.0,-0.023148,0.017745,0.000255
-19.5,3907,4428.0,-51.5,-0.011631,0.014684,0.000369
-19.0,6089,6857.0,0.0,0.0,0.011831,0.000575
-18.5,8629,9742.0,-301.5,-0.030948,0.009865,0.000815
-18.0,13006,14672.0,-333.0,-0.022696,0.008081,0.001228
-17.5,18404,20749.0,-542.5,-0.026146,0.006791,0.001738
-17.0,25854,29205.0,-531.5,-0.018199,0.005718,0.002442
-16.5,38001,42973.0,-1330.5,-0.030961,0.004717,0.003589
-16.0,50803,57108.0,-1362.0,-0.02385,0.004085,0.004798
-15.5,73805,83194.0,-2529.5,-0.030405,0.003388,0.00697
-15.0,102281,115317.0,-3188.5,-0.02765,0.00288,0.009659
-14.5,138355,155646.0,-4084.5,-0.026242,0.002479,0.013066
-14.0,195756,220168.0,-5326.0,-0.024191,0.002083,0.018486
-13.5,256612,288743.0,-7250.5,-0.025111,0.00182,0.024233
-13.0,355475,399687.0,-9806.0,-0.024534,0.001547,0.033569
-12.5,468356,525888.0,-11979.5,-0.02278,0.001349,0.044229
-12.0,626937,703146.0,-14217.0,-0.020219,0.001167,0.059205
-11.5,828800,930067.0,-19581.5,-0.021054,0.001015,0.078268
-11.0,1076940,1206869.0,-25826.5,-0.0214,0.000891,0.101701
-10.5,1432428,1603654.0,-32203.0,-0.020081,0.000773,0.135271
-10.0,1839175,2058620.0,-42351.5,-0.020573,0.000682,0.173682
-9.5,2309527,2583561.0,-48386.5,-0.018729,0.000609,0.2181
-9.0,3009770,3364039.0,-57447.0,-0.017077,0.000534,0.284227
-8.5,3747532,4186379.0,-67048.0,-0.016016,0.000479,0.353897
-8.0,4759964,5314495.0,-87470.5,-0.016459,0.000425,0.449506
-7.5,5930540,6617747.0,-97406.5,-0.014719,0.000381,0.560049
-7.0,7397948,8248179.0,-124547.5,-0.0151,0.000341,0.698624
-6.5,9143794,10189801.0,-140050.0,-0.013744,0.000307,0.863493
-6.0,11202980,12473856.0,-161603.5,-0.012955,0.000278,1.057951
-5.5,13790143,15347953.0,-179763.0,-0.011713,0.00025,1.30227
-5.0,16716828,18591912.0,-205677.0,-0.011063,0.000228,1.578651
-4.5,20169297,22418833.0,-222078.0,-0.009906,0.000207,1.904684
-4.0,24476341,27189164.0,-265145.0,-0.009752,0.000188,2.311419
-3.5,29431185,32674299.0,-296092.0,-0.009062,0.000172,2.779329
-3.0,34736744,38543182.0,-319867.5,-0.008299,0.000158,3.280358
-2.5,41347045,45847436.0,-335531.5,-0.007318,0.000145,3.904601
-2.0,48995145,54293941.0,-363145.5,-0.006689,0.000133,4.626848
-1.5,59030175,65373393.0,-395046.0,-0.006043,0.000121,5.574504
-1.0,69009650,76384317.0,-392014.5,-0.005132,0.000112,6.516914
-0.5,78330791,86651322.0,-394119.5,-0.004548,0.000106,7.397154
0.0,105961553,117146008.0,-463582.0,-0.003957,9.1e-05,10.00646
0.5,75567063,83496061.0,-267111.5,-0.003199,0.000108,7.136162
1.0,64411546,71146883.0,-173612.0,-0.00244,0.000117,6.082693
1.5,55389170,61235113.0,-96580.5,-0.001577,0.000126,5.230666
2.0,46366119,51266538.0,-41825.5,-0.000816,0.000137,4.378576
2.5,38935877,43024684.0,-1180.0,-2.7e-05,0.00015,3.676902
3.0,32627654,36031961.0,35316.0,0.00098,0.000164,3.081187
3.5,27614389,30480365.0,43226.0,0.001418,0.000178,2.60776
4.0,22908073,25269416.0,46635.5,0.001846,0.000196,2.16332
4.5,18836268,20762161.0,64727.0,0.003118,0.000216,1.7788
5.0,15579770,17163028.0,65214.5,0.0038,0.000238,1.471273
5.5,12838385,14134068.0,58447.5,0.004135,0.000262,1.212391
6.0,10399616,11443690.0,56225.5,0.004913,0.000291,0.982086
6.5,8467035,9309215.0,51691.0,0.005553,0.000323,0.799583
7.0,6829228,7504117.0,48587.5,0.006475,0.00036,0.644917
7.5,5457329,5993896.0,42675.5,0.00712,0.000403,0.515362
8.0,4363657,4790620.0,37424.0,0.007812,0.000451,0.412081
8.5,3423620,3759653.0,35411.5,0.009419,0.000509,0.323309
9.0,2744400,3021310.0,31229.5,0.010336,0.000568,0.259167
9.5,2098764,2320883.0,24547.5,0.010577,0.000648,0.198196
10.0,1668472,1849871.0,21018.5,0.011362,0.000725,0.157562
10.5,1299179,1437287.5,16095.0,0.011198,0.000824,0.122688
11.0,988442,1086282.5,13358.0,0.012297,0.00095,0.093343
11.5,767952,838086.0,12711.5,0.015167,0.001085,0.072521
12.0,594837,640229.0,7973.5,0.012454,0.001249,0.056173
12.5,446870,476838.0,7583.5,0.015904,0.001452,0.0422
13.0,344703,365313.0,5452.5,0.014926,0.001665,0.032552
13.5,249111,263269.0,4327.5,0.016438,0.001963,0.023525
14.0,187565,198090.0,3256.0,0.016437,0.002264,0.017713
14.5,132215,139896.5,2342.5,0.016745,0.002693,0.012486
15.0,97747,103004.5,2827.0,0.027445,0.003137,0.009231
15.5,70279,73874.5,820.5,0.011107,0.003708,0.006637
16.0,48601,51281.0,1018.5,0.019861,0.004452,0.00459
16.5,35924,37797.5,987.0,0.026113,0.005192,0.003392
17.0,24418,25639.0,748.5,0.029194,0.006298,0.002306
17.5,17352,18140.5,350.0,0.019294,0.007512,0.001639
18.0,12115,12694.5,283.5,0.022333,0.008955,0.001144
18.5,7760,8147.0,143.0,0.017552,0.011222,0.000733
19.0,5268,5493.0,104.5,0.019024,0.013564,0.000497
19.5,3473,3626.5,104.0,0.028678,0.016707,0.000328
20.0,2437,2515.0,75.5,0.03002,0.020169,0.00023
20.5,1603,1675.0,8.5,0.005075,0.024492,0.000151
21.0,1015,1074.5,3.0,0.002792,0.031038,9.6e-05
21.5,651,682.5,9.5,0.013919,0.038568,6.1e-05
22.0,452,468.5,53.0,0.113127,0.047104,4.3e-05
22.5,285,292.5,16.0,0.054701,0.059695,2.7e-05
23.0,182,184.5,-20.0,-0.108401,0.075411,1.7e-05
23.5,99,100.5,-11.5,-0.114428,0.10009,9e-06
24.0,73,74.0,-1.5,-0.02027,0.115633,7e-06
24.5,33,33.5,8.0,0.238806,0.165098,3e-06
25.0,25,27.5,7.5,0.272727,0.18256,2e-06
25.5,23,27.0,8.5,0.314815,0.180777,2e-06
26.0,8,10.0,2.0,0.2,0.309839,1e-06
26.5,10,10.5,4.5,0.428571,0.262059,1e-06
27.0,6,6.0,-1.5,-0.25,0.437004,1e-06
27.5,2,2.0,-2.0,-1.0,0.0,0.0
28.0,3,3.0,1.5,0.5,0.62361,0.0
29.0,2,2.0,0.0,0.0,0.707107,0.0
29.5,1,1.0,1.0,1.0,0.0,0.0
