TrueCount,HandsPlayed,TotalPayout,EV,StdError,HandsPlayedPct
-3.5,1,-1.0,-1.0,0.0,0.0
-3.0,42,1.0,0.02381,0.159677,2e-06
-2.5,491,-32.0,-0.065173,0.052497,2.8e-05
-2.0,4491,-117.0,-0.026052,0.017196,0.000253
-1.5,47399,-625.0,-0.013186,0.005222,0.002666
-1.0,583667,-7695.5,-0.013185,0.001484,0.032827
-0.5,5217353,-56772.0,-0.010881,0.000496,0.293434
0.0,71771357,-507950.5,-0.007077,0.000133,4.036561
0.5,38085409,-308845.5,-0.008109,0.000183,2.141998
1.0,43530001,-320923.5,-0.007372,0.000171,2.448212
1.5,40099307,-309259.5,-0.007712,0.000178,2.255263
2.0,39256580,-289905.5,-0.007385,0.00018,2.207867
2.5,38922253,-294376.5,-0.007563,0.000181,2.189063
3.0,37963009,-277587.0,-0.007312,0.000183,2.135114
3.5,36846110,-272509.5,-0.007396,0.000186,2.072297
4.0,36075891,-263819.5,-0.007313,0.000188,2.028978
4.5,35200071,-262008.0,-0.007443,0.00019,1.979721
5.0,33726634,-245250.5,-0.007272,0.000194,1.896852
5.5,32891732,-247757.0,-0.007533,0.000197,1.849895
6.0,32681982,-233445.0,-0.007143,0.000198,1.838098
6.5,31491307,-228521.5,-0.007257,0.000201,1.771132
7.0,30333384,-231872.5,-0.007644,0.000205,1.706009
7.5,30316596,-219897.0,-0.007253,0.000205,1.705064
8.0,28955182,-211238.0,-0.007295,0.00021,1.628496
8.5,28789422,-208869.0,-0.007255,0.00021,1.619173
9.0,27683796,-189799.0,-0.006856,0.000215,1.556991
9.5,26812285,-192071.5,-0.007164,0.000218,1.507975
10.0,26666047,-182285.5,-0.006836,0.000219,1.49975
10.5,25877516,-190525.5,-0.007363,0.000222,1.455402
11.0,25528927,-170473.5,-0.006678,0.000223,1.435797
11.5,24772160,-183548.5,-0.007409,0.000227,1.393235
12.0,24304383,-170587.5,-0.007019,0.000229,1.366926
12.5,23201491,-158532.5,-0.006833,0.000234,1.304897
13.0,23683428,-162141.5,-0.006846,0.000232,1.332002
13.5,22341408,-149007.5,-0.00667,0.000239,1.256524
14.0,22306599,-152206.0,-0.006823,0.000239,1.254567
14.5,21317842,-149745.0,-0.007024,0.000245,1.198957
15.0,21403487,-137392.0,-0.006419,0.000244,1.203774
15.5,20870910,-139825.0,-0.0067,0.000247,1.173821
16.0,20220050,-136222.5,-0.006737,0.000251,1.137215
16.5,20094161,-136686.0,-0.006802,0.000252,1.130135
17.0,19806139,-145458.5,-0.007344,0.000254,1.113936
17.5,18831755,-118257.5,-0.00628,0.00026,1.059135
18.0,18956180,-131976.0,-0.006962,0.000259,1.066132
18.5,18477848,-134439.0,-0.007276,0.000262,1.03923
19.0,18159410,-121471.5,-0.006689,0.000265,1.021321
19.5,17712382,-117162.5,-0.006615,0.000268,0.996179
20.0,17326073,-113352.0,-0.006542,0.000271,0.974452
20.5,17866131,-112754.5,-0.006311,0.000267,1.004826
21.0,16223439,-102846.0,-0.006339,0.00028,0.912438
21.5,16293706,-107959.0,-0.006626,0.00028,0.91639
22.0,16704880,-108475.5,-0.006494,0.000276,0.939515
22.5,15126239,-98525.0,-0.006514,0.00029,0.850729
23.0,15905151,-96952.0,-0.006096,0.000283,0.894537
23.5,15294043,-104650.0,-0.006843,0.000289,0.860167
24.0,15182391,-98978.0,-0.006519,0.00029,0.853887
24.5,14711742,-94858.5,-0.006448,0.000294,0.827417
25.0,14273013,-98091.5,-0.006873,0.000299,0.802742
25.5,15138119,-87833.0,-0.005802,0.00029,0.851397
26.0,12503040,-91244.0,-0.007298,0.000319,0.703195
26.5,14363891,-85609.0,-0.00596,0.000298,0.807853
27.0,13594258,-94203.5,-0.00693,0.000306,0.764568
27.5,13264632,-93182.0,-0.007025,0.00031,0.746029
28.0,13282855,-79913.0,-0.006016,0.00031,0.747054
28.5,12838532,-78583.5,-0.006121,0.000316,0.722064
29.0,12488140,-85388.0,-0.006838,0.00032,0.702357
29.5,12397053,-80070.5,-0.006459,0.000322,0.697234
30.0,12574108,-79494.5,-0.006322,0.000319,0.707192
30.5,12103253,-74241.5,-0.006134,0.000325,0.680711
31.0,11501011,-74358.5,-0.006465,0.000334,0.646839
31.5,12145556,-76082.5,-0.006264,0.000325,0.68309
32.0,11409853,-81074.5,-0.007106,0.000335,0.641712
32.5,11364793,-74100.5,-0.00652,0.000336,0.639178
33.0,11203059,-75999.5,-0.006784,0.000338,0.630082
33.5,11167469,-70488.0,-0.006312,0.000339,0.62808
34.0,10999990,-64292.5,-0.005845,0.000341,0.618661
34.5,9833897,-72572.0,-0.00738,0.000361,0.553078
35.0,11250149,-67075.0,-0.005962,0.000337,0.63273
35.5,9919616,-65894.5,-0.006643,0.000359,0.557899
36.0,10267680,-64185.0,-0.006251,0.000353,0.577474
36.5,10174792,-59333.5,-0.005831,0.000355,0.57225
37.0,9992316,-53928.5,-0.005397,0.000358,0.561987
37.5,9257961,-54977.5,-0.005938,0.000372,0.520686
38.0,9514813,-44195.5,-0.004645,0.000367,0.535132
38.5,9573984,-47974.5,-0.005011,0.000365,0.53846
39.0,8324438,-43578.5,-0.005235,0.000392,0.468183
39.5,9221766,-41305.5,-0.004479,0.000372,0.51865
40.0,8579588,-31788.5,-0.003705,0.000386,0.482533
40.5,8204679,-29587.5,-0.003606,0.000394,0.461447
41.0,8035476,-25387.0,-0.003159,0.000398,0.451931
41.5,7552831,-22368.0,-0.002962,0.00041,0.424786
42.0,7305674,-20288.0,-0.002777,0.000417,0.410885
42.5,6946738,-1297.0,-0.000187,0.000427,0.390698
43.0,6590944,-4057.5,-0.000616,0.000439,0.370688
43.5,6411155,-2977.5,-0.000464,0.000445,0.360576
44.0,5921131,8649.5,0.001461,0.000462,0.333016
44.5,5389559,14819.0,0.00275,0.000484,0.303119
45.0,4748578,11065.0,0.00233,0.000515,0.267069
45.5,4999582,15611.0,0.003122,0.000502,0.281186
46.0,3984548,20520.0,0.00515,0.000561,0.224099
46.5,3532898,25607.0,0.007248,0.000595,0.198697
47.0,3430622,25649.5,0.007477,0.000604,0.192945
47.5,3112312,21956.5,0.007055,0.000633,0.175042
48.0,2537659,23135.0,0.009117,0.0007,0.142723
48.5,1911462,19887.5,0.010404,0.000806,0.107504
49.0,2112330,20232.5,0.009578,0.000767,0.118802
49.5,1845507,24621.0,0.013341,0.000818,0.103795
50.0,1130776,14804.0,0.013092,0.001044,0.063597
50.5,893291,12919.5,0.014463,0.001174,0.05024
51.0,1388502,21122.5,0.015212,0.000941,0.078092
51.5,595166,9917.0,0.016663,0.001434,0.033473
52.0,469233,8507.0,0.01813,0.001616,0.026391
52.5,402720,7189.0,0.017851,0.00174,0.02265
53.0,578727,10893.0,0.018822,0.001452,0.032549
53.5,218050,5007.0,0.022963,0.002361,0.012264
54.0,179235,3404.0,0.018992,0.002604,0.010081
54.5,180867,3753.5,0.020753,0.002582,0.010172
55.0,157907,3414.0,0.02162,0.002764,0.008881
55.5,70839,1768.5,0.024965,0.004116,0.003984
56.0,58520,868.5,0.014841,0.004521,0.003291
56.5,52639,2113.5,0.040151,0.00477,0.002961
57.0,39902,1149.0,0.028796,0.00548,0.002244
57.5,18583,556.0,0.02992,0.008017,0.001045
58.0,14508,440.5,0.030363,0.009051,0.000816
58.5,13467,501.0,0.037202,0.009457,0.000757
59.0,7117,262.0,0.036813,0.012795,0.0004
59.5,4443,143.5,0.032298,0.016332,0.00025
60.0,3103,71.0,0.022881,0.019393,0.000175
60.5,2353,6.5,0.002762,0.022259,0.000132
61.0,1401,74.5,0.053176,0.028081,7.9e-05
61.5,721,-49.0,-0.067961,0.040464,4.1e-05
62.0,518,63.0,0.121622,0.046566,2.9e-05
62.5,311,19.0,0.061093,0.06074,1.7e-05
63.0,169,14.0,0.08284,0.084169,1e-05
