TrueCount,HandsPlayed,TotalPayout,EV,StdError,HandsPlayedPct
-17.0,1,-1.0,-1.0,0.0,0.0
-16.5,1,-1.0,-1.0,0.0,0.0
-16.0,9,3.5,0.388889,0.456623,0.0
-15.5,19,-0.5,-0.026316,0.248189,1e-06
-15.0,42,2.5,0.059524,0.179917,2e-06
-14.5,97,-13.5,-0.139175,0.115432,4e-06
-14.0,232,-17.5,-0.075431,0.074835,9e-06
-13.5,556,4.0,0.007194,0.049549,2e-05
-13.0,1267,-82.0,-0.06472,0.03253,4.7e-05
-12.5,2496,-118.0,-0.047276,0.023036,9.2e-05
-12.0,5821,-402.0,-0.06906,0.015194,0.000214
-11.5,11968,-442.0,-0.036932,0.010611,0.000441
-11.0,24190,-1154.0,-0.047706,0.007427,0.000891
-10.5,47320,-2272.5,-0.048024,0.005314,0.001744
-10.0,86148,-3383.0,-0.03927,0.003925,0.003174
-9.5,171634,-5329.5,-0.031052,0.002778,0.006324
-9.0,295287,-9801.0,-0.033191,0.002116,0.01088
-8.5,549793,-18256.0,-0.033205,0.001548,0.020257
-8.0,955388,-27020.5,-0.028282,0.001173,0.035201
-7.5,1593047,-42215.5,-0.0265,0.000908,0.058696
-7.0,2644797,-65744.5,-0.024858,0.000703,0.097448
-6.5,4191609,-100827.5,-0.024055,0.000558,0.154441
-6.0,6881670,-153711.0,-0.022336,0.000435,0.253556
-5.5,10163584,-202237.5,-0.019898,0.000357,0.374479
-5.0,15596575,-298908.0,-0.019165,0.000288,0.574658
-4.5,24112940,-423757.5,-0.017574,0.000231,0.888445
-4.0,34506808,-547416.0,-0.015864,0.000193,1.271409
-3.5,50041634,-707686.5,-0.014142,0.00016,1.843792
-3.0,69730454,-894447.0,-0.012827,0.000136,2.56923
-2.5,98630530,-1084428.5,-0.010995,0.000114,3.634058
-2.0,132404564,-1252509.5,-0.00946,9.8e-05,4.878468
-1.5,177340213,-1414347.5,-0.007975,8.5e-05,6.534129
-1.0,233152029,-1591984.5,-0.006828,7.4e-05,8.590525
-0.5,281633552,-1523328.5,-0.005409,6.7e-05,10.376834
0.0,514158041,-2082060.0,-0.004049,5e-05,18.944237
0.5,262228554,-629372.0,-0.0024,7e-05,9.661854
1.0,215860672,-225190.0,-0.001043,7.7e-05,7.953422
1.5,165576574,74631.5,0.000451,8.7e-05,6.100696
2.0,122239297,210934.0,0.001726,0.000102,4.503927
2.5,90423423,317961.0,0.003516,0.000118,3.331666
3.0,63575759,303827.0,0.004779,0.000141,2.342459
3.5,45301573,274888.5,0.006068,0.000166,1.669144
4.0,30960603,229878.0,0.007425,0.000201,1.140748
4.5,21460058,216987.0,0.010148,0.000241,0.790699
5.0,13729119,196146.5,0.01452,0.000301,0.505852
5.5,8892483,183779.0,0.02138,0.000375,0.327645
6.0,5961227,147813.0,0.026026,0.00046,0.219642
6.5,3594119,104878.5,0.030803,0.000591,0.132426
7.0,2243029,67669.0,0.031809,0.000747,0.082645
7.5,1332536,44615.5,0.035264,0.000967,0.049098
8.0,790859,27319.0,0.036462,0.001254,0.029139
8.5,447821,15746.0,0.037059,0.001665,0.0165
9.0,237593,8834.0,0.039215,0.00228,0.008754
9.5,135622,5740.0,0.04472,0.003019,0.004997
10.0,65738,2511.5,0.040324,0.00431,0.002422
10.5,35495,1384.0,0.04117,0.005859,0.001308
11.0,18257,871.5,0.050212,0.008162,0.000673
11.5,8200,316.5,0.040604,0.012287,0.000302
12.0,4235,222.0,0.055572,0.01696,0.000156
12.5,1750,149.5,0.090639,0.02646,6.4e-05
13.0,911,57.5,0.063951,0.037226,3.4e-05
13.5,358,28.0,0.087032,0.059033,1.3e-05
14.0,173,-6.0,-0.037814,0.082368,6e-06
14.5,57,11.0,0.179569,0.145175,2e-06
15.0,26,-4.5,-0.173077,0.203414,1e-06
15.5,8,0.5,0.0625,0.37953,0.0
16.0,7,-1.0,-0.142857,0.425156,0.0
16.5,3,1.0,0.333333,0.544331,0.0
