TrueCount,HandsPlayed,TotalPayout,EV,StdError,HandsPlayedPct
-51.0,1,-2.0,-2.0,0.0,0.0
-49.5,1,0.0,0.0,0.0,0.0
-48.5,8,-1.0,-0.125,0.372387,0.0
-48.0,1,-1.0,-1.0,0.0,0.0
-47.5,3,-1.0,-0.333333,0.981307,0.0
-47.0,11,-10.0,-0.909091,0.373824,1e-06
-46.5,1,2.0,2.0,0.0,0.0
-46.0,36,-17.0,-0.472222,0.190379,2e-06
-45.5,2,-3.0,-1.5,0.353553,0.0
-45.0,12,-6.0,-0.5,0.381881,1e-06
-44.5,45,-8.5,-0.188889,0.186778,2e-06
-44.0,15,-7.5,-0.5,0.294392,1e-06
-43.5,99,-15.0,-0.151515,0.125646,5e-06
-43.0,29,-8.0,-0.275862,0.194432,2e-06
-42.5,121,-28.0,-0.231405,0.110577,7e-06
-42.0,140,-51.5,-0.367857,0.107453,8e-06
-41.5,90,-12.0,-0.133333,0.133518,5e-06
-41.0,327,-81.5,-0.249235,0.068718,1.8e-05
-40.5,125,-30.0,-0.24,0.104552,7e-06
-40.0,376,-69.0,-0.183511,0.064263,2e-05
-39.5,548,-159.0,-0.290146,0.052884,3e-05
-39.0,288,-49.0,-0.170139,0.070492,1.6e-05
-38.5,1118,-262.0,-0.234347,0.036679,6.1e-05
-38.0,726,-168.0,-0.231405,0.046192,3.9e-05
-37.5,1054,-167.5,-0.158918,0.038118,5.7e-05
-37.0,1562,-262.5,-0.168054,0.031544,8.5e-05
-36.5,1926,-385.5,-0.200156,0.028303,0.000105
-36.0,2989,-512.5,-0.171462,0.022773,0.000162
-35.5,1780,-319.0,-0.179213,0.028873,9.7e-05
-35.0,2686,-543.0,-0.202159,0.023513,0.000146
-34.5,7121,-1061.0,-0.148996,0.014621,0.000387
-34.0,4395,-739.0,-0.168146,0.018623,0.000239
-33.5,7386,-1242.5,-0.168224,0.01443,0.000401
-33.0,6986,-1152.5,-0.164973,0.014771,0.00038
-32.5,9249,-1445.0,-0.156233,0.01271,0.000503
-32.0,15284,-2060.5,-0.134814,0.009892,0.00083
-31.5,12791,-1837.5,-0.143656,0.01073,0.000695
-31.0,21831,-3306.5,-0.151459,0.008279,0.001186
-30.5,17465,-2717.5,-0.155597,0.009214,0.000949
-30.0,25929,-3751.5,-0.144684,0.007521,0.001409
-29.5,44521,-5831.0,-0.130972,0.005753,0.002419
-29.0,40442,-4797.0,-0.118614,0.006046,0.002197
-28.5,59738,-7703.0,-0.128946,0.004963,0.003246
-28.0,41962,-4834.5,-0.115211,0.005888,0.00228
-27.5,47062,-5564.0,-0.118227,0.005563,0.002557
-27.0,99798,-11319.0,-0.113419,0.003802,0.005423
-26.5,101722,-11131.5,-0.109431,0.003771,0.005527
-26.0,146043,-15000.0,-0.102709,0.003141,0.007935
-25.5,148400,-15919.5,-0.107274,0.003108,0.008063
-25.0,211753,-21207.5,-0.100152,0.002607,0.011506
-24.5,156329,-15269.5,-0.097675,0.003025,0.008494
-24.0,172153,-16868.5,-0.097986,0.002881,0.009354
-23.5,305819,-27965.5,-0.091445,0.002155,0.016617
-23.0,362553,-32014.5,-0.088303,0.001978,0.019699
-22.5,435760,-36646.5,-0.084098,0.001801,0.023677
-22.0,423332,-37053.0,-0.087527,0.001825,0.023002
-21.5,458580,-37610.0,-0.082014,0.001752,0.024917
-21.0,692830,-53676.5,-0.077474,0.001423,0.037645
-20.5,604686,-46322.5,-0.076606,0.001521,0.032856
-20.0,923581,-68727.5,-0.074414,0.001231,0.050183
-19.5,898480,-62748.0,-0.069838,0.001245,0.048819
-19.0,1021962,-71151.5,-0.069622,0.001165,0.055529
-18.5,1257781,-82543.5,-0.065626,0.00105,0.068342
-18.0,1179905,-79204.0,-0.067127,0.001082,0.064111
-17.5,2299613,-139343.5,-0.060594,0.000774,0.12495
-17.0,1456898,-86928.0,-0.059666,0.000972,0.079161
-16.5,2270887,-128938.5,-0.056779,0.000777,0.12339
-16.0,2477207,-136270.0,-0.05501,0.000743,0.1346
-15.5,2838912,-146374.0,-0.05156,0.000693,0.154253
-15.0,3111544,-158899.0,-0.051068,0.000661,0.169067
-14.5,3915212,-189041.5,-0.048284,0.000588,0.212735
-14.0,3912041,-183786.0,-0.04698,0.000588,0.212562
-13.5,5244844,-233580.0,-0.044535,0.000507,0.284981
-13.0,5069374,-216590.0,-0.042725,0.000515,0.275446
-12.5,5833077,-232152.5,-0.039799,0.00048,0.316943
-12.0,7282147,-278873.0,-0.038295,0.000429,0.395678
-11.5,7255658,-261583.5,-0.036052,0.000429,0.394239
-11.0,9419336,-330125.0,-0.035048,0.000376,0.511803
-10.5,8871037,-298536.5,-0.033653,0.000387,0.482011
-10.0,12347304,-384496.0,-0.03114,0.000328,0.670896
-9.5,11297494,-336331.0,-0.02977,0.000342,0.613854
-9.0,14028146,-394741.0,-0.028139,0.000307,0.762225
-8.5,16812800,-437328.5,-0.026012,0.00028,0.91353
-8.0,16277689,-398921.0,-0.024507,0.000284,0.884455
-7.5,20748240,-460157.5,-0.022178,0.000251,1.127364
-7.0,21710171,-460866.5,-0.021228,0.000245,1.179631
-6.5,23080059,-456040.0,-0.019759,0.000238,1.254064
-6.0,30267611,-543299.0,-0.01795,0.000207,1.644602
-5.5,29915176,-498290.0,-0.016657,0.000208,1.625453
-5.0,31971407,-473786.5,-0.014819,0.000201,1.737179
-4.5,40434960,-539867.5,-0.013352,0.000179,2.197049
-4.0,41998228,-501033.5,-0.01193,0.000175,2.28199
-3.5,51463310,-528833.0,-0.010276,0.000158,2.796279
-3.0,50845559,-454046.5,-0.00893,0.000159,2.762713
-2.5,58319428,-455409.0,-0.007809,0.000148,3.168809
-2.0,68015538,-422884.5,-0.006217,0.000137,3.695651
-1.5,62837316,-351968.0,-0.005601,0.000143,3.41429
-1.0,77994616,-280602.0,-0.003598,0.000128,4.237868
-0.5,63327606,-201929.5,-0.003189,0.000142,3.44093
0.0,258449262,-333935.5,-0.001292,7e-05,14.042941
0.5,61744600,28128.0,0.000456,0.000143,3.354917
1.0,73779497,196998.5,0.002671,0.000131,4.008838
1.5,56409367,189864.0,0.003367,0.00015,3.065025
2.0,60650475,361695.0,0.005975,0.000144,3.295467
2.5,53794225,413301.0,0.007719,0.000153,2.92293
3.0,47943452,468925.5,0.009859,0.000162,2.605026
3.5,45576628,578379.5,0.012855,0.000166,2.476424
4.0,38957024,586964.5,0.015318,0.00018,2.116745
4.5,35701754,624218.0,0.017835,0.000188,1.939869
5.0,30972202,662137.0,0.021982,0.000202,1.682887
5.5,27044143,654673.0,0.025039,0.000216,1.469454
6.0,27781970,762696.5,0.028505,0.000213,1.509544
6.5,20792491,619128.5,0.031052,0.000246,1.129768
7.0,19688824,634631.0,0.033694,0.000252,1.0698
7.5,19067752,655950.5,0.036024,0.000256,1.036054
8.0,14740458,546603.5,0.038928,0.00029,0.800929
8.5,15221728,594298.0,0.041017,0.000285,0.827079
9.0,12739388,518802.0,0.042891,0.000311,0.6922
9.5,10501345,446579.5,0.044824,0.000343,0.570595
10.0,10909655,483731.0,0.04675,0.000335,0.59278
10.5,8212314,387088.5,0.049768,0.000386,0.446219
11.0,8466419,405875.0,0.05058,0.00038,0.460026
11.5,6533753,328163.5,0.052994,0.000432,0.355014
12.0,6598586,345950.5,0.055327,0.000429,0.358537
12.5,5272703,288951.0,0.057818,0.000479,0.286494
13.0,4524734,251704.0,0.058626,0.000517,0.245853
13.5,4717017,272481.0,0.061018,0.000505,0.256301
14.0,3521047,207610.0,0.062229,0.000584,0.191317
14.5,3494364,208964.5,0.063149,0.000585,0.189868
15.0,2785953,174093.0,0.065927,0.000655,0.151376
15.5,2546985,161567.5,0.066928,0.000684,0.138391
16.0,2198157,143634.5,0.068857,0.000735,0.119438
16.5,2020813,135414.5,0.070704,0.000766,0.109802
17.0,1292592,88765.0,0.072471,0.000956,0.070233
17.5,2054141,144122.0,0.07395,0.000757,0.111613
18.0,1041901,73657.5,0.074697,0.001062,0.056612
18.5,1115096,80785.0,0.076396,0.001026,0.060589
19.0,900891,68799.5,0.080572,0.00114,0.04895
19.5,795213,59246.0,0.078633,0.001212,0.043208
20.0,817340,62734.0,0.080826,0.001193,0.04441
20.5,535258,42064.0,0.082893,0.001475,0.029083
21.0,605667,48262.5,0.084066,0.001382,0.032909
21.5,399211,32196.5,0.085051,0.001699,0.021691
22.0,373490,31795.0,0.089731,0.001756,0.020294
22.5,382513,31810.0,0.087558,0.001733,0.020784
23.0,318343,27375.0,0.090541,0.001897,0.017297
