TrueCount,HandsPlayed,TotalPayout,EV,StdError,HandsPlayedPct
-19.5,2,3.0,1.5,0.353553,0.0
-19.0,3,2.0,0.666667,0.272166,0.0
-18.5,9,6.0,0.666667,0.3849,1e-06
-18.0,18,0.0,-0.0,0.272166,1e-06
-17.5,38,-7.0,-0.184211,0.173984,2e-06
-17.0,65,5.5,0.084615,0.14537,4e-06
-16.5,168,-12.0,-0.071429,0.088717,9e-06
-16.0,337,-14.0,-0.041543,0.062976,1.9e-05
-15.5,570,1.5,0.002632,0.049505,3.2e-05
-15.0,1165,-83.0,-0.071245,0.033871,6.5e-05
-14.5,2040,-44.5,-0.021814,0.025768,0.000115
-14.0,4055,-230.0,-0.05672,0.018345,0.000228
-13.5,7321,-406.5,-0.055525,0.013652,0.000411
-13.0,12655,-753.0,-0.059502,0.01034,0.000711
-12.5,22800,-1244.0,-0.054561,0.007684,0.00128
-12.0,39246,-1570.5,-0.040017,0.005845,0.002204
-11.5,65683,-2901.5,-0.044174,0.00452,0.003688
-11.0,111054,-5436.0,-0.048949,0.003466,0.006235
-10.5,175878,-7030.0,-0.039971,0.002757,0.009875
-10.0,293681,-11155.5,-0.037985,0.002127,0.016489
-9.5,454111,-18413.5,-0.040548,0.001707,0.025497
-9.0,704657,-26451.0,-0.037537,0.001369,0.039564
-8.5,1097327,-35249.0,-0.032123,0.001096,0.061611
-8.0,1619631,-51230.5,-0.031631,0.000901,0.090937
-7.5,2467846,-73799.0,-0.029904,0.000729,0.138561
-7.0,3622443,-104749.5,-0.028917,0.000601,0.203388
-6.5,5189854,-135892.5,-0.026184,0.000502,0.291392
-6.0,7560349,-189098.5,-0.025012,0.000415,0.424487
-5.5,10387883,-237278.5,-0.022842,0.000354,0.583244
-5.0,14559370,-314968.0,-0.021633,0.000298,0.817458
-4.5,20378586,-407916.5,-0.020017,0.000252,1.144187
-4.0,27625380,-492704.5,-0.017835,0.000216,1.551069
-3.5,37495054,-615442.5,-0.016414,0.000185,2.105217
-3.0,49133934,-726477.5,-0.014786,0.000162,2.7587
-2.5,66080788,-877776.5,-0.013283,0.000139,3.710207
-2.0,86831101,-1026649.0,-0.011824,0.000121,4.875264
-1.5,113487464,-1173871.5,-0.010344,0.000106,6.371927
-1.0,149454064,-1312890.5,-0.008785,9.2e-05,8.391326
-0.5,193327512,-1470963.0,-0.007609,8.1e-05,10.854668
0.0,238578279,-1453604.0,-0.006093,7.3e-05,13.395341
0.5,184274756,-851436.0,-0.00462,8.3e-05,10.346387
1.0,141903648,-456759.5,-0.003219,9.5e-05,7.967397
1.5,107922042,-183859.0,-0.001704,0.000108,6.059447
2.0,82319267,646.5,8e-06,0.000124,4.621941
2.5,62514367,84243.5,0.001348,0.000142,3.509964
3.0,46359351,126389.0,0.002726,0.000165,2.602916
3.5,35262871,150084.5,0.004256,0.000188,1.979888
4.0,25912039,144720.0,0.005585,0.00022,1.454871
4.5,19040129,149012.0,0.007847,0.000256,1.069037
5.0,13533222,164719.5,0.012367,0.000303,0.759843
5.5,9672247,182602.5,0.019598,0.000359,0.543063
6.0,7010651,167413.0,0.025053,0.000424,0.393624
6.5,4793693,130535.0,0.028687,0.000512,0.269149
7.0,3327626,92547.5,0.029399,0.000613,0.186835
7.5,2252873,69252.0,0.032421,0.000744,0.126491
8.0,1474049,48033.0,0.034411,0.000919,0.082763
8.5,996422,34557.0,0.036605,0.001116,0.055946
9.0,636013,20382.0,0.033695,0.001394,0.03571
9.5,406753,15633.0,0.040545,0.001738,0.022838
10.0,261313,10160.0,0.041149,0.002173,0.014672
10.5,156187,6406.0,0.042937,0.002802,0.008769
11.0,96521,3823.5,0.041745,0.00356,0.005419
11.5,57623,2945.0,0.053873,0.004596,0.003235
12.0,33991,1338.0,0.041437,0.006006,0.001908
12.5,19948,1268.5,0.066809,0.007807,0.00112
13.0,10853,595.5,0.056856,0.010481,0.000609
13.5,6228,310.5,0.052667,0.013926,0.00035
14.0,3358,152.0,0.047336,0.019105,0.000189
14.5,1738,105.0,0.0656,0.026239,9.8e-05
15.0,992,62.0,0.063618,0.034532,5.6e-05
15.5,464,50.5,0.123466,0.050836,2.6e-05
16.0,261,18.5,0.07924,0.06916,1.5e-05
16.5,124,3.5,0.028802,0.094681,7e-06
17.0,63,6.0,0.097914,0.129948,4e-06
17.5,39,-12.5,-0.326211,0.167552,2e-06
18.0,16,4.0,0.285714,0.265358,1e-06
18.5,9,-1.5,-0.194444,0.370269,1e-06
19.0,4,-2.0,-0.5,0.559017,0.0
19.5,2,1.0,0.5,0.353553,0.0
