TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar
-24.0,4,125.000000,75.000000,0.600000,0.071554
-23.5,1,25.000000,25.000000,1.000000,0.000000
-23.0,3,75.000000,-50.000000,-0.666667,0.054433
-22.5,1,25.000000,-25.000000,-1.000000,0.000000
-22.0,14,375.000000,-100.000000,-0.266667,0.047951
-21.5,16,425.000000,-75.000000,-0.176471,0.044753
-21.0,27,775.000000,-62.500000,-0.080645,0.035365
-20.5,42,1150.000000,-212.500000,-0.184783,0.027731
-20.0,98,2900.000000,-650.000000,-0.224138,0.018056
-19.5,150,4225.000000,-512.500000,-0.121302,0.014817
-19.0,246,7250.000000,-175.000000,-0.024138,0.011506
-18.5,375,10925.000000,-112.500000,-0.010297,0.009382
-18.0,655,18525.000000,-1450.000000,-0.078273,0.007141
-17.5,991,28875.000000,-2562.500000,-0.088745,0.005724
-17.0,1737,50325.000000,-4250.000000,-0.084451,0.004299
-16.5,2742,79000.000000,-5112.500000,-0.064715,0.003480
-16.0,4143,119575.000000,-8312.500000,-0.069517,0.002823
-15.5,6220,179450.000000,-8975.000000,-0.050014,0.002314
-15.0,9830,283725.000000,-12287.500000,-0.043308,0.001837
-14.5,14427,412925.000000,-25112.500000,-0.060816,0.001519
-14.0,22255,636775.000000,-32987.500000,-0.051804,0.001224
-13.5,30976,885075.000000,-37825.000000,-0.042736,0.001040
-13.0,51447,1466550.000000,-67750.000000,-0.046197,0.000808
-12.5,69141,1969125.000000,-95550.000000,-0.048524,0.000698
-12.0,98985,2818075.000000,-99762.500000,-0.035401,0.000584
-11.5,140195,3984025.000000,-156350.000000,-0.039244,0.000491
-11.0,197298,5603575.000000,-198287.500000,-0.035386,0.000414
-10.5,276115,7822000.000000,-296062.500000,-0.037850,0.000350
-10.0,392123,11104625.000000,-385962.500000,-0.034757,0.000294
-9.5,514450,14540950.000000,-444075.000000,-0.030540,0.000257
-9.0,718901,20302175.000000,-600487.500000,-0.029577,0.000218
-8.5,934985,26355150.000000,-787575.000000,-0.029883,0.000191
-8.0,1283468,36159275.000000,-945212.500000,-0.026140,0.000163
-7.5,1660982,46709925.000000,-1186512.500000,-0.025402,0.000144
-7.0,2222855,62442250.000000,-1484737.500000,-0.023778,0.000124
-6.5,2906800,81586725.000000,-1761575.000000,-0.021591,0.000109
-6.0,3692374,103461675.000000,-2177487.500000,-0.021046,0.000096
-5.5,4861130,136072875.000000,-2757312.500000,-0.020263,0.000084
-5.0,6181256,172800375.000000,-3135187.500000,-0.018143,0.000075
-4.5,7808079,218033125.000000,-3603962.500000,-0.016529,0.000066
-4.0,9905071,276252100.000000,-4252512.500000,-0.015394,0.000059
-3.5,12514180,348601725.000000,-4868500.000000,-0.013966,0.000053
-3.0,15495933,431136475.000000,-5571337.500000,-0.012922,0.000047
-2.5,19468642,540984150.000000,-6117137.500000,-0.011307,0.000042
-2.0,24229686,672638075.000000,-6661450.000000,-0.009903,0.000038
-1.5,29798426,826235425.000000,-7196062.500000,-0.008709,0.000034
-1.0,36869041,1021220750.000000,-7698250.000000,-0.007538,0.000031
-0.5,43327244,1198830725.000000,-7717375.000000,-0.006437,0.000028
0.0,65804722,1819399250.000000,-9841375.000000,-0.005409,0.000023
0.5,41109700,1137456325.000000,-4277075.000000,-0.003760,0.000029
1.0,34600401,956402925.000000,-2515450.000000,-0.002630,0.000032
1.5,28293801,1154438250.000000,-1084587.500000,-0.000939,0.000029
2.0,22849437,1882056425.000000,-272087.500000,-0.000145,0.000023
2.5,18317948,2263803000.000000,3364862.500000,0.001486,0.000021
3.0,14557138,2404373325.000000,5830375.000000,0.002425,0.000020
3.5,11715846,2411156500.000000,8926125.000000,0.003702,0.000020
4.0,9246337,2292516275.000000,11199900.000000,0.004885,0.000021
4.5,7319676,2108481112.500000,13242537.500000,0.006281,0.000021
5.0,5847458,1921013037.500000,14099612.500000,0.007340,0.000023
5.5,4679714,1712210425.000000,14569800.000000,0.008509,0.000024
6.0,3624900,1468287275.000000,15392712.500000,0.010483,0.000026
6.5,2878904,1268095962.500000,13874537.500000,0.010941,0.000028
7.0,2210087,1062241200.000000,13506450.000000,0.012715,0.000031
7.5,1646504,854328025.000000,13508825.000000,0.015812,0.000034
8.0,1272618,712407687.500000,11406462.500000,0.016011,0.000038
8.5,919931,549302475.000000,10126587.500000,0.018435,0.000043
9.0,705340,449810787.500000,8279612.500000,0.018407,0.000047
9.5,504740,340070750.000000,7024400.000000,0.020656,0.000054
10.0,382900,274029012.500000,5251200.000000,0.019163,0.000061
10.5,267865,201953975.000000,4930300.000000,0.024413,0.000071
11.0,191066,151924137.500000,3704700.000000,0.024385,0.000081
11.5,135596,112678987.500000,2749625.000000,0.024402,0.000095
12.0,95082,82924587.500000,2223800.000000,0.026817,0.000110
12.5,65598,59601012.500000,1798525.000000,0.030176,0.000130
13.0,48901,46312725.000000,1180312.500000,0.025486,0.000148
13.5,28848,28489050.000000,1175512.500000,0.041262,0.000189
14.0,20906,21466850.000000,832762.500000,0.038793,0.000217
14.5,13317,14168962.500000,661387.500000,0.046679,0.000266
15.0,9206,10168400.000000,50537.500000,0.004970,0.000314
15.5,5931,6768862.500000,133837.500000,0.019773,0.000385
16.0,3806,4499425.000000,166200.000000,0.036938,0.000477
16.5,2506,3052475.000000,127950.000000,0.041917,0.000574
17.0,1757,2234012.500000,135562.500000,0.060681,0.000680
17.5,838,1075300.000000,71825.000000,0.066795,0.000969
18.0,682,896137.500000,68050.000000,0.075937,0.001068
18.5,360,494850.000000,41762.500000,0.084394,0.001435
19.0,252,354562.500000,-5350.000000,-0.015089,0.001705
19.5,146,212200.000000,40512.500000,0.190917,0.002225
20.0,79,113337.500000,19562.500000,0.172604,0.003002
20.5,49,75000.000000,-11675.000000,-0.155667,0.003651
21.0,32,48287.500000,2237.500000,0.046337,0.004419
21.5,13,19400.000000,-7000.000000,-0.360825,0.006050
22.0,12,18975.000000,1612.500000,0.084980,0.007959
22.5,5,7287.500000,-5687.500000,-0.780446,0.004849
23.0,2,3325.000000,-25.000000,-0.007519,0.017342
