Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
HiLoStrategy,8,0.7,S17,DAS,NoRAS,NoSurrender,3to2,12500000,0.999414,0.0586,49998.93,1826.91,-29.28,308
MentorStrategy,8,0.70,S17,DAS,NoRAS,NoSurrender,3to2,12500000,0.999841,0.0159,49999.70,1862.00,-7.97,316
RPCStrategy,8,0.70,S17,DAS,NoRAS,NoSurrender,3to2,12500000,0.999560,0.0440,49999.20,1823.82,-21.98,322
RAPCStrategy,8,0.70,S17,DAS,NoRAS,NoSurrender,3to2,12500000,0.999302,0.0698,49998.75,1793.26,-34.90,330
ZenCountStrategy,8,0.70,S17,DAS,NoRAS,NoSurrender,3to2,12500000,0.999527,0.0473,49999.14,1815.43,-23.66,317
R14Strategy,8,0.70,S17,DAS,NoRAS,NoSurrender,3to2,12500000,0.999524,0.0476,49999.13,1834.30,-23.79,323
WongHalvesStrategy,8,0.70,S17,DAS,NoRAS,NoSurrender,3to2,12500000,0.997728,0.2272,49996.08,1726.16,-113.61,341
OmegaIIStrategy,8,0.70,S17,DAS,NoRAS,NoSurrender,3to2,12500000,0.999202,0.0798,49998.57,1796.88,-39.89,345
