Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
HiLoStrategy,2,0.7,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.016227,-1.6227,50016.63,1024.62,811.37,343
RPCStrategy,2,0.70,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.016798,-1.6798,50017.24,1026.12,839.88,352
MentorStrategy,2,0.70,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.016274,-1.6274,50016.45,1010.55,813.71,352
RAPCStrategy,2,0.70,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.016609,-1.6609,50016.46,991.26,830.45,362
WongHalvesStrategy,2,0.70,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.013905,-1.3905,50012.47,896.70,695.23,354
R14Strategy,2,0.70,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.015394,-1.5394,50015.80,1026.58,769.68,360
ZenCountStrategy,2,0.70,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.016814,-1.6814,50017.06,1014.35,840.70,378
OmegaIIStrategy,2,0.70,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.015540,-1.5540,50015.32,985.82,777.02,381
