Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
HiLoStrategy,6,0.5,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.998264,0.1736,49998.39,926.68,-86.80,237
MentorStrategy,6,0.50,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.998515,0.1485,49998.60,939.85,-74.24,243
RPCStrategy,6,0.50,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.998355,0.1645,49998.48,924.75,-82.27,245
RAPCStrategy,6,0.50,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.998117,0.1883,49998.28,911.77,-94.15,250
R14Strategy,6,0.50,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.998307,0.1693,49998.42,930.67,-84.65,253
ZenCountStrategy,6,0.50,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.998247,0.1753,49998.39,921.20,-87.66,268
WongHalvesStrategy,6,0.50,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.996621,0.3379,49997.01,885.13,-168.97,269
OmegaIIStrategy,6,0.50,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.998096,0.1904,49998.26,913.64,-95.22,280
