TrueCount,HandsPlayed,TotalPayout,EV,StdError,HandsPlayedPct
-3.5,1,-2.0,-2.0,0.0,0.0
-3.0,25,2.5,0.1,0.207846,0.0
-2.5,452,-22.0,-0.048673,0.054414,8e-06
-2.0,7309,-79.0,-0.010809,0.013319,0.000137
-1.5,113771,-1242.5,-0.010921,0.003357,0.002125
-1.0,2093753,-20724.0,-0.009898,0.000781,0.039103
-0.5,30878004,-224263.5,-0.007263,0.000203,0.576686
0.0,251651610,-1254571.0,-0.004985,7.1e-05,4.699911
0.5,224047709,-1278008.5,-0.005704,7.5e-05,4.184374
1.0,234379290,-1274865.5,-0.005439,7.4e-05,4.377329
1.5,210881167,-1151528.5,-0.005461,7.7e-05,3.938472
2.0,201151305,-1084742.5,-0.005393,7.9e-05,3.756754
2.5,194191915,-1032281.5,-0.005316,8.1e-05,3.626779
3.0,187127291,-975579.5,-0.005213,8.2e-05,3.494838
3.5,183519895,-948574.5,-0.005169,8.3e-05,3.427466
4.0,174960791,-913804.5,-0.005223,8.5e-05,3.267614
4.5,168660843,-871348.5,-0.005166,8.7e-05,3.149954
5.0,165303321,-855621.0,-0.005176,8.8e-05,3.087248
5.5,157967534,-803509.0,-0.005087,9e-05,2.950243
6.0,152515571,-786679.5,-0.005158,9.1e-05,2.848421
6.5,148750046,-767700.5,-0.005161,9.2e-05,2.778095
7.0,143556910,-740520.0,-0.005158,9.4e-05,2.681106
7.5,138991285,-688518.5,-0.004954,9.5e-05,2.595838
8.0,135108388,-663972.0,-0.004914,9.7e-05,2.52332
8.5,130111021,-638545.0,-0.004908,9.9e-05,2.429987
9.0,128046711,-644740.0,-0.005035,9.9e-05,2.391434
9.5,121901326,-600112.5,-0.004923,0.000102,2.276661
10.0,120174082,-597207.5,-0.00497,0.000103,2.244403
10.5,117269669,-555450.5,-0.004737,0.000104,2.190159
11.0,113533021,-558823.0,-0.004922,0.000106,2.120372
11.5,110015877,-535883.0,-0.004871,0.000107,2.054685
12.0,107158357,-513658.0,-0.004793,0.000109,2.001318
12.5,102807733,-488152.5,-0.004748,0.000111,1.920064
13.0,101844875,-460012.5,-0.004517,0.000111,1.902082
13.5,97752091,-451953.0,-0.004623,0.000114,1.825644
14.0,94493200,-408317.5,-0.004321,0.000116,1.76478
14.5,92757420,-387598.5,-0.004179,0.000117,1.732362
15.0,87815662,-340537.0,-0.003878,0.00012,1.640068
15.5,83705402,-294185.0,-0.003515,0.000123,1.563304
16.0,79748536,-253490.5,-0.003179,0.000126,1.489405
16.5,76726089,-203817.0,-0.002656,0.000128,1.432957
17.0,67675138,-142247.0,-0.002102,0.000136,1.263919
17.5,67527017,-101601.0,-0.001505,0.000136,1.261152
18.0,60101009,-63001.5,-0.001048,0.000145,1.122462
18.5,53034680,13700.5,0.000258,0.000154,0.99049
19.0,46101243,44248.0,0.00096,0.000165,0.860999
19.5,40746286,81229.5,0.001994,0.000175,0.760988
20.0,34041440,83096.5,0.002441,0.000192,0.635767
20.5,27297503,101363.0,0.003713,0.000214,0.509815
21.0,22886311,119441.5,0.005219,0.000233,0.427431
21.5,17970150,115708.5,0.006439,0.000263,0.335615
22.0,13028544,87493.0,0.006715,0.000308,0.243324
22.5,10587641,86134.0,0.008135,0.000342,0.197738
23.0,7159823,70947.0,0.009909,0.000415,0.133719
23.5,5096070,50292.5,0.009869,0.000491,0.095176
24.0,3498056,40286.5,0.011517,0.000592,0.065331
24.5,2158526,28794.0,0.01334,0.000753,0.040313
25.0,1673054,24993.5,0.014939,0.000855,0.031246
25.5,818468,12748.0,0.015575,0.00122,0.015286
26.0,599203,8970.5,0.014971,0.001425,0.011191
26.5,285121,5459.0,0.019146,0.002061,0.005325
27.0,202401,3851.0,0.019027,0.002443,0.00378
27.5,85360,2013.5,0.023588,0.003756,0.001594
28.0,49682,1391.5,0.028008,0.004939,0.000928
28.5,25514,512.5,0.020087,0.006858,0.000477
29.0,11975,295.5,0.024676,0.010055,0.000224
29.5,6625,148.0,0.02234,0.013462,0.000124
30.0,2392,47.0,0.019649,0.022581,4.5e-05
30.5,1285,75.5,0.058755,0.030691,2.4e-05
31.0,469,24.5,0.052239,0.049821,9e-06
31.5,202,22.5,0.111386,0.076492,4e-06
32.0,73,7.5,0.10274,0.121354,1e-06
32.5,26,6.0,0.230769,0.188875,0.0
33.0,8,2.0,0.25,0.385276,0.0
33.5,6,0.0,-0.0,0.408248,0.0
34.0,3,-3.0,-1.0,0.0,0.0
34.5,1,1.0,1.0,0.0,0.0
35.0,1,1.0,1.0,0.0,0.0
