TrueCount,HandsPlayed,TotalPayout,EV,StdError,HandsPlayedPct
-4.5,1,-1.0,-1.0,0.0,0.0
-4.0,19,-14.0,-0.736842,0.245086,0.0
-3.5,139,29.5,0.21223,0.096384,2e-06
-3.0,1071,-67.0,-0.062558,0.034399,1.6e-05
-2.5,8988,-112.5,-0.012517,0.011982,0.000135
-2.0,73441,-734.5,-0.010001,0.004209,0.001105
-1.5,513264,-6518.5,-0.0127,0.001584,0.007722
-1.0,3783931,-40275.0,-0.010644,0.000581,0.056925
-0.5,27830260,-220239.0,-0.007914,0.000214,0.418678
0.0,250698409,-1300773.0,-0.005189,7.1e-05,3.771503
0.5,160322940,-927918.0,-0.005788,8.9e-05,2.411896
1.0,157229394,-855482.5,-0.005441,9e-05,2.365357
1.5,148367709,-831042.0,-0.005601,9.2e-05,2.232041
2.0,153420401,-870004.5,-0.005671,9.1e-05,2.308054
2.5,147283137,-799568.5,-0.005429,9.3e-05,2.215725
3.0,137947004,-740964.0,-0.005371,9.6e-05,2.075273
3.5,135983317,-728289.0,-0.005356,9.7e-05,2.045731
4.0,130771244,-698272.5,-0.00534,9.8e-05,1.967321
4.5,127197136,-668517.5,-0.005256,0.0001,1.913552
5.0,121125542,-622088.0,-0.005136,0.000102,1.822211
5.5,116069551,-580313.5,-0.005,0.000104,1.746149
6.0,116388368,-594236.5,-0.005106,0.000104,1.750945
6.5,109982622,-554833.5,-0.005045,0.000107,1.654577
7.0,107048893,-549919.0,-0.005137,0.000109,1.610442
7.5,104035162,-536308.0,-0.005155,0.00011,1.565103
8.0,100772763,-476809.0,-0.004732,0.000112,1.516024
8.5,99063157,-512619.0,-0.005175,0.000113,1.490305
9.0,93196705,-469290.5,-0.005035,0.000117,1.40205
9.5,92281944,-450325.0,-0.00488,0.000117,1.388288
10.0,88212389,-439551.0,-0.004983,0.00012,1.327066
10.5,87812771,-420972.5,-0.004794,0.00012,1.321054
11.0,84593238,-411776.5,-0.004868,0.000122,1.272619
11.5,82202654,-400771.5,-0.004875,0.000124,1.236655
12.0,79920217,-366304.0,-0.004583,0.000126,1.202318
12.5,78386081,-405784.0,-0.005177,0.000127,1.179239
13.0,74876626,-321186.5,-0.00429,0.00013,1.126443
13.5,74547071,-361131.5,-0.004844,0.00013,1.121485
14.0,71532451,-319303.5,-0.004464,0.000133,1.076133
14.5,71506157,-332974.0,-0.004657,0.000133,1.075738
15.0,67890547,-292950.0,-0.004315,0.000137,1.021344
15.5,66724407,-292079.0,-0.004377,0.000138,1.003801
16.0,63857883,-274497.0,-0.004299,0.000141,0.960677
16.5,64491190,-293488.0,-0.004551,0.00014,0.970204
17.0,66222907,-297341.0,-0.00449,0.000138,0.996256
17.5,57119779,-274538.0,-0.004806,0.000149,0.859309
18.0,58389825,-252344.0,-0.004322,0.000147,0.878416
18.5,57661156,-242233.5,-0.004201,0.000148,0.867454
19.0,56857800,-256735.5,-0.004515,0.000149,0.855368
19.5,54756837,-249330.0,-0.004553,0.000152,0.823761
20.0,53675635,-226496.5,-0.00422,0.000153,0.807495
20.5,54914902,-234715.5,-0.004274,0.000152,0.826139
21.0,49742652,-206862.5,-0.004159,0.000159,0.748328
21.5,50351394,-211334.0,-0.004197,0.000158,0.757486
22.0,50576708,-224519.0,-0.004439,0.000158,0.760875
22.5,46116855,-208334.5,-0.004518,0.000166,0.693781
23.0,48130539,-207393.5,-0.004309,0.000162,0.724075
23.5,46200700,-205928.0,-0.004457,0.000165,0.695043
24.0,46202700,-193591.0,-0.00419,0.000165,0.695073
24.5,44298461,-191695.5,-0.004327,0.000169,0.666425
25.0,42909911,-177074.0,-0.004127,0.000172,0.645536
25.5,42275208,-167818.5,-0.00397,0.000173,0.635988
26.0,43636814,-221214.0,-0.005069,0.00017,0.656472
26.5,40711730,-147118.0,-0.003614,0.000176,0.612467
27.0,39334793,-160328.5,-0.004076,0.000179,0.591752
27.5,39405264,-168765.5,-0.004283,0.000179,0.592812
28.0,38978494,-151717.5,-0.003892,0.00018,0.586392
28.5,38032015,-153854.5,-0.004045,0.000182,0.572153
29.0,37052393,-164598.0,-0.004442,0.000185,0.557416
29.5,36301341,-141175.0,-0.003889,0.000187,0.546117
30.0,36930904,-135590.5,-0.003671,0.000185,0.555588
30.5,35228952,-159043.5,-0.004515,0.000189,0.529984
31.0,33607021,-135775.5,-0.00404,0.000194,0.505583
31.5,34543809,-123223.0,-0.003567,0.000191,0.519677
32.0,34075497,-133184.5,-0.003909,0.000193,0.512631
32.5,32395537,-123111.0,-0.0038,0.000197,0.487358
33.0,32534435,-137647.0,-0.004231,0.000197,0.489448
33.5,31633063,-120704.5,-0.003816,0.0002,0.475887
34.0,30468499,-148427.0,-0.004871,0.000204,0.458368
34.5,30412698,-103334.5,-0.003398,0.000204,0.457528
35.0,31419549,-114831.5,-0.003655,0.000201,0.472675
35.5,28550543,-117686.5,-0.004122,0.000211,0.429514
36.0,30010390,-110923.5,-0.003696,0.000206,0.451476
36.5,28216674,-113826.5,-0.004034,0.000212,0.424491
37.0,27803481,-113643.0,-0.004087,0.000214,0.418275
37.5,29073253,-111855.0,-0.003847,0.000209,0.437378
38.0,27257711,-103800.0,-0.003808,0.000216,0.410065
38.5,25398445,-91843.0,-0.003616,0.000224,0.382094
39.0,28581092,-120451.5,-0.004214,0.000211,0.429974
39.5,25021003,-90424.0,-0.003614,0.000225,0.376416
40.0,25786129,-107702.0,-0.004177,0.000222,0.387926
40.5,24854677,-84270.5,-0.003391,0.000226,0.373913
41.0,25306116,-99913.0,-0.003948,0.000224,0.380705
41.5,23618962,-86163.5,-0.003648,0.000232,0.355323
42.0,25199479,-84521.0,-0.003354,0.000225,0.379101
42.5,23552433,-86314.5,-0.003665,0.000232,0.354322
43.0,22193788,-91783.0,-0.004136,0.000239,0.333883
43.5,24227640,-71441.0,-0.002949,0.000229,0.36448
44.0,22913101,-78072.0,-0.003407,0.000236,0.344704
44.5,21710148,-86823.5,-0.003999,0.000242,0.326607
45.0,22242413,-77009.5,-0.003462,0.000239,0.334615
45.5,22095471,-67557.0,-0.003058,0.00024,0.332404
46.0,21285688,-87939.5,-0.004131,0.000244,0.320222
46.5,20989982,-76593.5,-0.003649,0.000246,0.315773
47.0,21066687,-65667.0,-0.003117,0.000246,0.316927
47.5,20577519,-63861.0,-0.003103,0.000248,0.309568
48.0,20283167,-91480.5,-0.00451,0.000251,0.30514
48.5,19779365,-46646.0,-0.002358,0.000253,0.29756
49.0,19611716,-70581.0,-0.003599,0.000255,0.295038
49.5,19052180,-68708.5,-0.003606,0.000258,0.286621
50.0,18658929,-50250.5,-0.002693,0.000261,0.280705
50.5,18630347,-56547.5,-0.003035,0.000261,0.280275
51.0,19125798,-82676.0,-0.004323,0.000258,0.287728
51.5,19195870,-82147.0,-0.004279,0.000258,0.288782
52.0,19182129,-88419.5,-0.004609,0.000258,0.288576
52.5,19180318,-92049.0,-0.004799,0.000258,0.288548
53.0,18962735,-85780.5,-0.004524,0.000259,0.285275
53.5,16897318,-13503.5,-0.000799,0.000274,0.254203
54.0,15962471,-31866.5,-0.001996,0.000282,0.240139
54.5,16106005,-53581.5,-0.003327,0.000281,0.242298
55.0,15932246,-82442.0,-0.005175,0.000283,0.239684
55.5,16806820,-73682.0,-0.004384,0.000275,0.252842
56.0,17407272,-61485.5,-0.003532,0.00027,0.261875
56.5,15865089,-53119.0,-0.003348,0.000283,0.238674
57.0,15235786,-60927.0,-0.003999,0.000289,0.229207
57.5,16258366,-55288.5,-0.003401,0.000279,0.244591
58.0,15612617,-40880.0,-0.002618,0.000285,0.234876
58.5,15326149,-62410.0,-0.004072,0.000288,0.230566
59.0,14490392,-41812.5,-0.002886,0.000296,0.217993
59.5,15534916,-33986.0,-0.002188,0.000286,0.233707
60.0,14467368,-44139.0,-0.003051,0.000296,0.217647
60.5,13423500,-23590.5,-0.001757,0.000307,0.201943
61.0,15608208,-35651.0,-0.002284,0.000285,0.23481
61.5,12863102,-7537.0,-0.000586,0.000314,0.193512
62.0,13233084,-16940.5,-0.00128,0.000309,0.199078
62.5,13681787,-20641.5,-0.001509,0.000304,0.205829
63.0,13605731,-15678.0,-0.001152,0.000305,0.204684
63.5,12356659,4615.5,0.000374,0.00032,0.185893
64.0,12756743,-2508.0,-0.000197,0.000315,0.191912
64.5,12323280,19755.5,0.001603,0.00032,0.185391
65.0,10941059,-13.5,-1e-06,0.00034,0.164597
65.5,11706260,42438.5,0.003625,0.000327,0.176109
66.0,10926629,24229.0,0.002217,0.000339,0.16438
66.5,9692324,29648.0,0.003059,0.00036,0.145811
67.0,11184980,34553.5,0.003089,0.000335,0.168267
67.5,9158242,51839.0,0.00566,0.000369,0.137776
68.0,8202467,58939.5,0.007186,0.00039,0.123398
68.5,10559350,58682.0,0.005557,0.000344,0.158855
69.0,7637564,57614.0,0.007544,0.000404,0.114899
69.5,7420196,75560.0,0.010183,0.000409,0.111629
70.0,8117330,54238.0,0.006682,0.000392,0.122117
70.5,6530537,67183.0,0.010288,0.000435,0.098245
71.0,6425181,56329.0,0.008767,0.000439,0.09666
71.5,6899609,76345.0,0.011065,0.000424,0.103798
72.0,4664799,64430.0,0.013812,0.000514,0.070177
72.5,4940340,65680.0,0.013295,0.000499,0.074322
73.0,5243918,62886.0,0.011992,0.000485,0.078889
73.5,4372136,64351.0,0.014718,0.00053,0.065774
74.0,3488788,63188.0,0.018112,0.000592,0.052485
74.5,3017474,52548.0,0.017415,0.000636,0.045395
75.0,3947661,67697.5,0.017149,0.000557,0.059389
75.5,2524035,45758.0,0.018129,0.000696,0.037972
76.0,2358922,51108.0,0.021666,0.000717,0.035488
76.5,2565339,54524.0,0.021254,0.000689,0.038593
77.0,1645339,37798.0,0.022973,0.000858,0.024752
77.5,2146033,50004.5,0.023301,0.000751,0.032285
78.0,777525,19369.5,0.024912,0.001244,0.011697
78.5,1653007,39183.5,0.023704,0.000853,0.024868
79.0,918308,24474.5,0.026652,0.001145,0.013815
79.5,1138271,29686.0,0.02608,0.001027,0.017124
80.0,652902,19006.5,0.029111,0.00135,0.009822
80.5,669786,19689.0,0.029396,0.001337,0.010076
81.0,549381,17226.0,0.031355,0.001474,0.008265
81.5,552236,15459.0,0.027993,0.001468,0.008308
82.0,290453,9268.0,0.031909,0.002015,0.00437
