TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar
-23.0,3,3.000000,0.500000,0.166667,0.593171
-22.5,3,3.000000,-1.000000,-0.333333,0.544331
-22.0,13,17.000000,0.000000,-0.000000,0.203771
-21.5,16,17.000000,-2.000000,-0.117647,0.244417
-21.0,27,33.000000,2.000000,0.060606,0.165641
-20.5,61,66.000000,1.500000,0.022727,0.122358
-20.0,125,151.000000,-26.000000,-0.172185,0.074786
-19.5,198,227.000000,-32.000000,-0.140969,0.065042
-19.0,336,398.000000,-5.000000,-0.012563,0.049615
-18.5,512,603.000000,6.500000,0.010779,0.039547
-18.0,939,1083.000000,-87.000000,-0.080332,0.029699
-17.5,1433,1649.000000,-101.500000,-0.061552,0.024120
-17.0,2750,3164.000000,-210.000000,-0.066372,0.017304
-16.5,4452,5145.000000,-422.000000,-0.082021,0.013641
-16.0,7025,8104.000000,-484.500000,-0.059785,0.010849
-15.5,10766,12431.000000,-612.000000,-0.049232,0.008792
-15.0,17667,20319.000000,-934.500000,-0.045991,0.006856
-14.5,27638,31580.000000,-1509.500000,-0.047799,0.005501
-14.0,41932,47886.000000,-1897.500000,-0.039625,0.004472
-13.5,64894,74261.000000,-3172.500000,-0.042721,0.003590
-13.0,93121,106405.000000,-4435.500000,-0.041685,0.002996
-12.5,147451,168205.000000,-6590.000000,-0.039178,0.002384
-12.0,212351,241983.000000,-9333.500000,-0.038571,0.001990
-11.5,311187,353861.000000,-13136.500000,-0.037123,0.001645
-11.0,447681,508340.000000,-17695.500000,-0.034810,0.001373
-10.5,629312,713665.000000,-23796.000000,-0.033343,0.001159
-10.0,922932,1045244.000000,-32879.500000,-0.031456,0.000958
-9.5,1270859,1437102.000000,-43346.000000,-0.030162,0.000817
-9.0,1768062,1997000.000000,-56627.500000,-0.028356,0.000693
-8.5,2428751,2739746.000000,-72410.000000,-0.026429,0.000592
-8.0,3265632,3679180.000000,-93390.000000,-0.025383,0.000511
-7.5,4485787,5048527.000000,-122896.000000,-0.024343,0.000436
-7.0,6023490,6769270.000000,-151613.500000,-0.022397,0.000377
-6.5,7960797,8937720.000000,-181905.000000,-0.020353,0.000328
-6.0,10590039,11872944.000000,-230463.000000,-0.019411,0.000285
-5.5,13723899,15367484.000000,-272475.500000,-0.017731,0.000250
-5.0,17901170,20021179.000000,-329163.000000,-0.016441,0.000219
-4.5,23416036,26159018.000000,-403205.500000,-0.015414,0.000192
-4.0,30074968,33554468.000000,-462812.000000,-0.013793,0.000169
-3.5,38674785,43099874.000000,-530395.000000,-0.012306,0.000150
-3.0,48594730,54089954.000000,-602756.500000,-0.011144,0.000134
-2.5,62492144,69473326.000000,-690492.000000,-0.009939,0.000118
-2.0,79188853,87939708.000000,-718434.500000,-0.008170,0.000105
-1.5,100242535,111187161.000000,-820682.000000,-0.007381,0.000093
-1.0,128388028,142240439.000000,-846565.000000,-0.005952,0.000082
-0.5,162022321,179303953.000000,-870361.000000,-0.004854,0.000073
0.0,196154302,216885871.000000,-790376.000000,-0.003644,0.000067
0.5,155098614,171575552.000000,-427783.000000,-0.002493,0.000075
1.0,122301078,135238664.000000,-187284.500000,-0.001385,0.000085
1.5,95853772,105873857.000000,4745.000000,0.000045,0.000096
2.0,75583342,83389294.000000,112998.500000,0.001355,0.000108
2.5,59617622,65694537.000000,175328.500000,0.002669,0.000121
3.0,46250310,50909592.000000,202723.500000,0.003982,0.000138
3.5,36709417,40360883.000000,210836.500000,0.005224,0.000155
4.0,28477684,31276278.000000,211993.500000,0.006778,0.000176
4.5,22260537,24425035.000000,185300.000000,0.007586,0.000199
5.0,17135564,18716954.500000,163675.500000,0.008745,0.000228
5.5,13423796,14538268.500000,142622.000000,0.009810,0.000261
6.0,10607582,11381401.000000,132896.000000,0.011677,0.000296
6.5,8043284,8569054.000000,107002.000000,0.012487,0.000342
