table_min,table_max,bankroll,kelly,num_replays,mean_end_bankroll,median_end_bankroll,mean_end_profit,p025_bankroll,p975_bankroll,prob_finish_down,prob_lose_25pct,prob_lose_50pct,prob_double,prob_ruin,mean_max_drawdown,median_max_drawdown,p95_max_drawdown,p99_max_drawdown,rtp,mean_total_wagered,mean_shoes_used,mean_hands_used
5.0,500.0,200.0,0.25,80000,196.86521875,197.5,-3.13478125,55.0,340.0,0.510825,0.2544875,0.087725,0.0028625,0.00365,43.79284375,42.5,60.0,70.0,0.9964783659264025,890.149625,10.0,157.16705
5.0,500.0,200.0,0.5,80000,196.53803125,195.0,-3.46196875,55.0,340.0,0.5137625,0.2544625,0.08795,0.002825,0.0035875,43.90775,45.0,60.0,70.0,0.9961113730447876,890.2805,10.0,157.1633625
5.0,500.0,200.0,0.75,80000,196.798625,197.5,-3.201375,55.0,337.5,0.5115375,0.2537,0.0861,0.0027125,0.003625,43.8295625,45.0,60.0,70.0,0.9964033497675996,890.0990625,10.0,157.1379
5.0,500.0,200.0,1.0,80000,196.3075,195.0,-3.6925,55.0,340.0,0.5143875,0.256525,0.0878625,0.0024,0.003625,43.882125,45.0,60.0,70.0,0.9958515262072178,890.086375,10.0,157.1497375
5.0,500.0,200.0,1.25,80000,196.41903125,197.5,-3.58096875,55.0,340.0,0.513075,0.2552875,0.08835,0.0026375,0.0034375,43.8705625,45.0,60.0,70.0,0.9959774746160819,890.229,10.0,157.1630875
5.0,500.0,200.0,1.5,80000,196.9691875,197.5,-3.0308125,55.0,337.5,0.5096875,0.2536125,0.0892875,0.00265,0.0033625,43.827,45.0,60.0,70.0,0.9965955843761242,890.25925,10.0,157.1578
5.0,500.0,200.0,2.0,80000,197.03409375,197.5,-2.96590625,55.0,340.0,0.5094125,0.253325,0.0867875,0.0029,0.003375,43.80084375,42.5,60.0,70.0,0.9966681600600334,890.1706875,10.0,157.16675
5.0,500.0,200.0,2.5,80000,196.1224375,195.0,-3.8775625,55.0,337.5,0.5169625,0.2567625,0.0887625,0.0024875,0.0038,43.9180625,45.0,60.0,70.0,0.9956438865875646,890.1426875,10.0,157.156425
5.0,500.0,200.0,3.0,80000,196.49428125,197.5,-3.50571875,55.0,337.5,0.513025,0.2563,0.0879875,0.0024875,0.0033875,43.8510625,45.0,60.0,70.0,0.9960619832456576,890.2244375,10.0,157.1586875
5.0,500.0,200.0,4.0,80000,196.023125,195.0,-3.976875,57.5,340.0,0.51855,0.25625,0.0887625,0.0026875,0.00365,43.913875,45.0,60.0,70.0,0.9955324588663946,890.170875,10.0,157.168825
5.0,500.0,200.0,5.0,80000,196.10765625,195.0,-3.89234375,55.0,337.5,0.5147,0.25745,0.089425,0.00225,0.0037625,43.87634375,45.0,60.0,70.0,0.9956276003851068,890.2076875,10.0,157.1515125
5.0,500.0,200.0,6.0,80000,196.58396875,197.5,-3.41603125,57.5,337.5,0.5130125,0.2540625,0.086875,0.0026625,0.0034375,43.86940625,45.0,60.0,70.0,0.9961625829422418,890.19025,10.0,157.16275
5.0,500.0,200.0,7.0,80000,196.58265625,197.5,-3.41734375,57.5,337.5,0.5134625,0.2542125,0.0875625,0.0023,0.003575,43.86934375,45.0,60.0,70.0,0.9961606384248629,890.08125,10.0,157.155475
5.0,500.0,500.0,0.25,80000,496.543375,497.5,-3.456625,355.0,637.5,0.5130125,0.044475,0.000225,0.0,0.0,43.8628125,45.0,60.0,70.0,0.9961165446670741,890.0900625,10.0,157.1567125
5.0,500.0,500.0,0.5,80000,496.81096875,497.5,-3.18903125,355.0,640.0,0.51205,0.043475,0.00025,0.0,0.0,43.80303125,42.5,60.0,70.0,0.9964174196068806,890.14925,10.0,157.16645
5.0,500.0,500.0,0.75,80000,496.57303125,497.5,-3.42696875,355.0,637.5,0.5132125,0.04465,0.0002875,0.0,0.0,43.83309375,42.5,60.0,70.0,0.9961503611105417,890.20525,10.0,157.1618125
5.0,500.0,500.0,1.0,80000,496.847,497.5,-3.153,355.0,640.0,0.513275,0.0439,0.0002125,0.0,0.0,43.83609375,42.5,60.0,70.0,0.9964584426877842,890.2863125,10.0,157.1742
5.0,500.0,500.0,1.25,80000,496.74853125,497.5,-3.25146875,355.0,637.5,0.5126875,0.0441,0.0003375,0.0,0.0,43.849625,45.0,60.0,70.0,0.9963473440686951,890.165625,10.0,157.161975
5.0,500.0,500.0,1.5,80000,496.4714375,495.0,-3.5285625,355.0,640.0,0.5139875,0.04495,0.0003125,0.0,0.0,43.9201875,45.0,60.0,70.0,0.9960366731810674,890.3031875,10.0,157.13985
5.0,500.0,500.0,2.0,80000,496.98596875,497.5,-3.01403125,357.5,640.0,0.5105625,0.0426375,0.00025,0.0,0.0,43.84821875,45.0,60.0,70.0,0.9966141430379143,890.1826875,10.0,157.1629125
5.0,500.0,500.0,2.5,80000,496.68171875,497.5,-3.31828125,355.0,640.0,0.5138375,0.0433,0.000275,0.0,0.0,43.82065625,42.5,60.0,70.0,0.996272234418161,890.152875,10.0,157.16545
5.0,500.0,500.0,3.0,80000,496.5516875,497.5,-3.4483125,355.0,640.0,0.5124375,0.0447375,0.0002875,0.0,0.0,43.845125,45.0,60.0,70.0,0.9961265722702507,890.2483125,10.0,157.157725
5.0,500.0,500.0,4.0,80000,496.634375,497.5,-3.365625,355.0,640.0,0.5125375,0.044525,0.0002375,0.0,0.0,43.858,45.0,60.0,70.0,0.9962191550453954,890.178,10.0,157.1477625
5.0,500.0,500.0,5.0,80000,496.82046875,497.5,-3.17953125,355.0,637.5,0.510475,0.044775,0.000375,0.0,0.0,43.84746875,45.0,60.0,70.0,0.9964280656408807,890.1426875,10.0,157.1563
5.0,500.0,500.0,6.0,80000,496.68996875,497.5,-3.31003125,355.0,637.5,0.5118125,0.0451875,0.0003,0.0,0.0,43.8410625,42.5,60.0,70.0,0.996282017278628,890.276125,10.0,157.1647125
5.0,500.0,500.0,7.0,80000,496.5024375,497.5,-3.4975625,355.0,637.5,0.514,0.044175,0.000225,0.0,0.0,43.95096875,45.0,60.0,70.0,0.9960714729235182,890.2986875,10.0,157.1664625
5.0,500.0,1000.0,0.25,80000,996.828625,997.5,-3.171375,855.0,1137.5,0.511325,0.0002,0.0,0.0,0.0,43.78125,42.5,60.0,70.0,0.9964371669586309,890.1273125,10.0,157.1482875
5.0,500.0,1000.0,0.5,80000,996.7786875,997.5,-3.2213125,855.0,1137.5,0.5117625,0.0002625,0.0,0.0,0.0,43.7845,42.5,60.0,70.0,0.9963813362860607,890.1939375,10.0,157.1519375
5.0,500.0,1000.0,0.75,80000,996.40653125,995.0,-3.59346875,855.0,1137.5,0.5163,0.0002625,0.0,0.0,0.0,43.84953125,45.0,60.0,70.0,0.9959640371070902,890.3621875,10.0,157.17165
5.0,500.0,1000.0,1.0,80000,996.5844375,997.5,-3.4155625,855.0,1137.5,0.512325,0.0003,0.0,0.0,0.0,43.8375625,45.0,60.0,70.0,0.9961629061171277,890.1430625,10.0,157.16615
5.0,500.0,1000.0,1.25,80000,996.52446875,995.0,-3.47553125,855.0,1140.0,0.514925,0.000275,0.0,0.0,0.0,43.85740625,45.0,60.0,70.0,0.9960963051560067,890.318375,10.0,157.1520625
5.0,500.0,1000.0,1.5,80000,996.4779375,997.5,-3.5220625,855.0,1137.5,0.512325,0.0003125,0.0,0.0,0.0,43.89621875,45.0,60.0,70.0,0.9960435141132309,890.1996875,10.0,157.16205
5.0,500.0,1000.0,2.0,80000,996.22996875,995.0,-3.77003125,855.0,1137.5,0.51405,0.0001625,0.0,0.0,0.0,43.8708125,45.0,60.0,70.0,0.9957648506156819,890.1766875,10.0,157.1651625
5.0,500.0,1000.0,2.5,80000,996.39940625,997.5,-3.60059375,857.5,1137.5,0.5131875,0.00025,0.0,0.0,0.0,43.861875,45.0,60.0,70.0,0.9959549239380776,890.1176875,10.0,157.1738
5.0,500.0,1000.0,3.0,80000,996.81521875,997.5,-3.18478125,855.0,1140.0,0.5129,0.0002125,0.0,0.0,0.0,43.8061875,42.5,60.0,70.0,0.9964219694928075,890.093375,10.0,157.1618
5.0,500.0,1000.0,4.0,80000,996.783875,997.5,-3.216125,855.0,1140.0,0.5127,0.000325,0.0,0.0,0.0,43.77925,42.5,60.0,70.0,0.9963874370874675,890.2613125,10.0,157.164425
5.0,500.0,1000.0,5.0,80000,996.81625,997.5,-3.18375,855.0,1140.0,0.5120875,0.0002,0.0,0.0,0.0,43.83990625,45.0,60.0,70.0,0.9964236378581592,890.22025,10.0,157.1665125
5.0,500.0,1000.0,6.0,80000,996.57371875,997.5,-3.42628125,855.0,1137.5,0.5133625,0.0002125,0.0,0.0,0.0,43.84615625,45.0,60.0,70.0,0.9961512841830175,890.240125,10.0,157.1550875
5.0,500.0,1000.0,7.0,80000,996.40603125,997.5,-3.59396875,855.0,1140.0,0.5137,0.0003125,0.0,0.0,0.0,43.87371875,45.0,60.0,70.0,0.9959626547938029,890.1811875,10.0,157.16345
10.0,1000.0,500.0,0.25,80000,493.1546875,495.0,-6.8453125,210.0,775.0,0.5114125,0.2032875,0.0446,0.0002,0.00035,87.7215625,90.0,120.0,140.0,0.9961555957887583,1780.59125,10.0,157.1609
10.0,1000.0,500.0,0.5,80000,493.52375,495.0,-6.47625,210.0,780.0,0.511525,0.2010875,0.044425,0.00025,0.0003375,87.5948125,85.0,120.0,140.0,0.9963620116495676,1780.173375,10.0,157.1684125
10.0,1000.0,500.0,0.75,80000,492.99075,495.0,-7.00925,210.0,780.0,0.512175,0.204775,0.0448875,0.0001875,0.0002375,87.7305625,90.0,120.0,140.0,0.9960634581166237,1780.56025,10.0,157.1682375
10.0,1000.0,500.0,1.0,80000,493.533875,495.0,-6.466125,215.0,780.0,0.5123,0.2032,0.043275,0.000275,0.0003375,87.7169375,90.0,120.0,140.0,0.9963687263586214,1780.676875,10.0,157.1749875
10.0,1000.0,500.0,1.25,80000,493.415625,495.0,-6.584375,210.0,775.0,0.5118,0.2001875,0.0438125,0.000275,0.0003,87.69225,85.0,120.0,140.0,0.9963014843212425,1780.275,10.0,157.1520125
10.0,1000.0,500.0,1.5,80000,493.19325,490.0,-6.80675,210.0,775.0,0.5141875,0.20085,0.043625,0.0002625,0.000275,87.738125,85.0,120.0,140.0,0.9961764734381673,1780.22825,10.0,157.1599875
10.0,1000.0,500.0,2.0,80000,492.8249375,490.0,-7.1750625,215.0,775.0,0.5142875,0.201425,0.043275,0.0001375,0.000425,87.761375,90.0,120.0,140.0,0.995970138282728,1780.473625,10.0,157.1667
